Character_A,Character_B,Weight,Pages(centers),Pairs(pa:pb)
"رشیدہ","کرنل صاحب",2,"20","22:18 22:19"
"رشیدہ","گاما",1,"21","22:20"
"رشیدہ","گاموں مراثی",6,"20 26 35 36 37","22:18 22:31 39:31 39:33 39:34 39:35"
"رشیدہ","گاگو",1,"40","39:41"
"رشیدہ","گلو (مراثی کا منڈا)",2,"36 37","39:34 39:35"
"رضیہ","سردار",7,"90 91 92 100 101","95:85 95:87 95:90 95:105 96:105 97:105 98:105"
"رضیہ","سردار گور دیال سنگھ",7,"90 91 92 100 101","95:85 95:87 95:90 95:105 96:105 97:105 98:105"
"رضیہ","سردار گور دیال سنگھ کی کنجری صندلاں",5,"91 100 101","95:87 95:105 96:105 97:105 98:105"
"رضیہ","سلیمان (کسان)",8,"93 95 96 97 98","95:92 95:95 96:95 96:96 97:96 97:97 98:97 98:98"
"رضیہ","سید کرم شاہ",2,"102","97:107 98:107"
"رضیہ","شبیر",7,"95 96 97 98","95:95 96:95 96:96 97:96 97:97 98:97 98:98"
"رضیہ","شوقاں (گھوڑی)",2,"93 94","95:91 95:93"
"رضیہ","عمری بھرین",4,"98 99 100","95:102 96:102 97:102 98:102"
"رضیہ","نور و ماچھی",4,"98 99 100","95:102 96:102 97:102 98:102"
"رضیہ","پھمن",7,"90 91 98 99","95:85 95:87 95:88 95:101 96:101 97:101 98:101"
"رضیہ","پھمن کی نانی",7,"90 91 99 100 101","95:85 95:86 95:88 95:104 96:104 97:104 98:104"
"رضیہ","چوہدری تغیرے",2,"94","95:93 95:94"
"رضیہ","کالا بدل (ریچھ)",1,"92","95:90"
"رضیہ","کرنل صاحب",1,"92","95:90"
"سردار","سردار گور دیال سنگھ",10,"84 85 86 87 88 90 105 106","84:84 85:84 85:85 87:85 87:87 90:87 90:90 105:105 106:105 106:106"
"سردار","سردار گور دیال سنگھ کی کنجری صندلاں",7,"85 86 87 88 105 106","84:87 85:87 87:87 90:87 105:105 106:105 106:106"
"سردار","سفید پوش",2,"60 61","65:56 65:57"
"سردار","سلامتے",9,"22 27 28 29 68 71 72 76 82","24:20 24:31 26:31 27:31 65:72 71:72 73:72 73:80 84:80"
"سردار","سلیمان (کسان)",12,"23 67 70 88 89 91 100 101 102","24:22 65:70 71:70 84:92 85:92 87:92 90:92 105:95 105:96 105:97 105:98 105:99"
"سردار","سکندر",4,"73 74 80","71:76 73:76 84:76 84:77"
"سردار","سکیراں",3,"26 27","24:28 26:28 27:28"
"سردار","سید کرم شاہ",3,"21 106","24:18 105:107 106:107"
"سردار","شبیر",7,"90 91 92 100 101","85:95 87:95 90:95 105:95 105:96 105:97 105:98"
"سردار","شدین",5,"62 68 71 72 73","65:60 65:71 71:71 73:71 73:73"
"سردار","شوقاں (گھوڑی)",10,"67 70 71 72 76 82 87 88 89 90","65:70 71:70 71:72 73:72 73:80 84:80 84:91 85:91 87:91 90:91"
"سردار","صاحب زادہ نصیر الدین شاہ",2,"19 20","24:14 24:16"
"سردار","صفیہ",2,"22 23","24:21 24:22"
"سردار","عمری بھرین",1,"103","105:102"
"سردار","غفورے ڈرائیور",2,"107 108","105:110 106:110"
"سردار","غلام علی",3,"19 78 83","24:14 73:83 84:83"
"سردار","لالو",3,"74 75 80","71:77 73:77 84:77"
"سردار","ملا اسماعیل",7,"26 27 28 63 73 74 80","24:29 26:29 27:29 65:61 71:76 73:76 84:76"
"سردار","ملّا گھیچری",3,"26 27 28","24:29 26:29 27:29"
"سردار","ملک (دارا کی کہانی)",11,"64 65 68 69 70 74 75 81","65:63 65:64 65:65 71:65 71:66 71:67 71:68 71:69 71:78 73:78 84:78"
"سردار","مندی",3,"26 27 28","24:29 26:29 27:29"
"سردار","منہا یبل",3,"26 27 28","24:29 26:29 27:29"
"سردار","مولو تیلی",6,"24 25 26 27","24:24 26:24 26:25 26:26 27:26 27:27"
"سردار","نبو میراثی",6,"24 25 26 27","24:24 26:24 26:25 26:26 27:26 27:27"
"سردار","نور و ماچھی",2,"103 104","105:102 105:103"
"سردار","نوراں",1,"22","24:21"
"سردار","نوری کاٹو",3,"68 71 72","65:72 71:72 73:72"
"سردار","ٹو (نر گھوڑا)",5,"21 27 28 61","24:19 24:30 26:30 27:30 65:57"
"سردار","پھتی",4,"73 74 80","71:76 73:76 84:76 84:77"
"سردار","پھلا",3,"60 61 62","65:56 65:58 65:59"
"سردار","پھمن",13,"77 83 84 85 86 87 88 89 103 107 108","73:82 84:82 84:84 85:84 85:85 87:85 87:87 90:87 90:88 105:101 105:102 105:110 106:110"
"سردار","پھمن کی نانی",15,"76 77 82 83 84 85 86 87 89 104 105","71:81 73:81 84:81 84:82 84:83 84:84 85:84 85:85 87:85 87:86 87:88 90:88 105:104 105:105 106:105"
"سردار","چاچا حنفیا",3,"26 27","24:28 26:28 27:28"
"سردار","چدی",4,"62 68 71 72","65:60 65:71 71:71 73:71"
"سردار","چوہدری تغیرے",9,"67 70 75 76 82 88 89 90 91","65:70 71:70 71:80 73:80 84:80 84:93 85:93 87:93 90:93"
"سردار","چوہدری جلال",4,"22 27 28 29","24:20 24:31 26:31 27:31"
"سردار","کئی رانی (گھوڑی)",2,"66 69","65:67 71:67"
"سردار","کالا بدل (ریچھ)",8,"21 61 77 83 87 88 90","24:19 65:58 73:82 84:82 84:90 85:90 87:90 90:90"
"سردار","کرملی",1,"21","24:19"
"سردار","کرنل صاحب",6,"21 87 88 90","24:18 24:19 84:90 85:90 87:90 90:90"
"سردار","کماں",6,"63 74 75 80 81","65:61 71:77 73:77 84:77 84:78 84:79"
"سردار","گازی",2,"60 61","65:56 65:58"
"سردار","گاما",1,"22","24:20"
"سردار","گاموں مراثی",4,"21 27 28 29","24:18 24:31 26:31 27:31"
"سردار","گاگو",4,"60 61 62","65:56 65:57 65:58 65:59"
"سردار","گلو (مراثی کا منڈا)",7,"29 30 67 70 71 72","24:34 26:34 27:34 65:70 71:70 71:72 73:72"
"سردار","گھینا",4,"62 68 71 72","65:60 65:71 71:71 73:71"
"سردار گور دیال سنگھ","سردار گور دیال سنگھ کی کنجری صندلاں",7,"85 86 87 88 105 106","84:87 85:87 87:87 90:87 105:105 106:105 106:106"
"سردار گور دیال سنگھ","سلامتے",1,"82","84:80"
"سردار گور دیال سنگھ","سلیمان (کسان)",9,"88 89 91 100 101 102","84:92 85:92 87:92 90:92 105:95 105:96 105:97 105:98 105:99"
"سردار گور دیال سنگھ","سکندر",2,"80","84:76 84:77"
"سردار گور دیال سنگھ","سید کرم شاہ",2,"106","105:107 106:107"
"سردار گور دیال سنگھ","شبیر",7,"90 91 92 100 101","85:95 87:95 90:95 105:95 105:96 105:97 105:98"
"سردار گور دیال سنگھ","شوقاں (گھوڑی)",5,"82 87 88 89 90","84:80 84:91 85:91 87:91 90:91"
"سردار گور دیال سنگھ","عمری بھرین",1,"103","105:102"
"سردار گور دیال سنگھ","غفورے ڈرائیور",2,"107 108","105:110 106:110"
"سردار گور دیال سنگھ","غلام علی",1,"83","84:83"
"سردار گور دیال سنگھ","لالو",1,"80","84:77"
"سردار گور دیال سنگھ","ملا اسماعیل",1,"80","84:76"
"سردار گور دیال سنگھ","ملک (دارا کی کہانی)",1,"81","84:78"
"سردار گور دیال سنگھ","نور و ماچھی",2,"103 104","105:102 105:103"
"سردار گور دیال سنگھ","پھتی",2,"80","84:76 84:77"
"سردار گور دیال سنگھ","پھمن",12,"83 84 85 86 87 88 89 103 107 108","84:82 84:84 85:84 85:85 87:85 87:87 90:87 90:88 105:101 105:102 105:110 106:110"
"سردار گور دیال سنگھ","پھمن کی نانی",13,"82 83 84 85 86 87 89 104 105","84:81 84:82 84:83 84:84 85:84 85:85 87:85 87:86 87:88 90:88 105:104 105:105 106:105"
"سردار گور دیال سنگھ","چوہدری تغیرے",5,"82 88 89 90 91","84:80 84:93 85:93 87:93 90:93"
"سردار گور دیال سنگھ","کالا بدل (ریچھ)",5,"83 87 88 90","84:82 84:90 85:90 87:90 90:90"
"سردار گور دیال سنگھ","کرنل صاحب",4,"87 88 90","84:90 85:90 87:90 90:90"
"سردار گور دیال سنگھ","کماں",3,"80 81","84:77 84:78 84:79"
"سردار گور دیال سنگھ کی کنجری صندلاں","سلامتے",1,"83","87:80"
"سردار گور دیال سنگھ کی کنجری صندلاں","سلیمان (کسان)",6,"89 100 101 102","87:92 105:95 105:96 105:97 105:98 105:99"
"سردار گور دیال سنگھ کی کنجری صندلاں","سکندر",1,"82","87:77"
"سردار گور دیال سنگھ کی کنجری صندلاں","سید کرم شاہ",2,"106","105:107 106:107"
"سردار گور دیال سنگھ کی کنجری صندلاں","شبیر",5,"91 100 101","87:95 105:95 105:96 105:97 105:98"
"سردار گور دیال سنگھ کی کنجری صندلاں","شوقاں (گھوڑی)",2,"83 89","87:80 87:91"
"سردار گور دیال سنگھ کی کنجری صندلاں","عمری بھرین",1,"103","105:102"
"سردار گور دیال سنگھ کی کنجری صندلاں","غفورے ڈرائیور",2,"107 108","105:110 106:110"
"سردار گور دیال سنگھ کی کنجری صندلاں","غلام علی",1,"85","87:83"
"سردار گور دیال سنگھ کی کنجری صندلاں","لالو",1,"82","87:77"
"سردار گور دیال سنگھ کی کنجری صندلاں","ملک (دارا کی کہانی)",1,"82","87:78"
"سردار گور دیال سنگھ کی کنجری صندلاں","نور و ماچھی",2,"103 104","105:102 105:103"
"سردار گور دیال سنگھ کی کنجری صندلاں","پھتی",1,"82","87:77"
"سردار گور دیال سنگھ کی کنجری صندلاں","پھمن",8,"84 85 86 87 103 107 108","87:82 87:84 87:85 87:87 105:101 105:102 105:110 106:110"
"سردار گور دیال سنگھ کی کنجری صندلاں","پھمن کی نانی",10,"84 85 86 87 104 105","87:81 87:82 87:83 87:84 87:85 87:86 87:88 105:104 105:105 106:105"
"سردار گور دیال سنگھ کی کنجری صندلاں","چوہدری تغیرے",2,"83 90","87:80 87:93"
"سردار گور دیال سنگھ کی کنجری صندلاں","کالا بدل (ریچھ)",2,"84 88","87:82 87:90"
"سردار گور دیال سنگھ کی کنجری صندلاں","کرنل صاحب",1,"88","87:90"
"سردار گور دیال سنگھ کی کنجری صندلاں","کماں",3,"82 83","87:77 87:78 87:79"
"سفید پوش","سکیراں",2,"52 53","54:51 54:53"
"سفید پوش","شاداں",1,"53","54:52"
"سفید پوش","شدین",6,"51 52 53 57 58","54:49 54:50 54:52 54:60 56:60 57:60"
"سفید پوش","ضابطے خاں",5,"49 50 51","54:44 54:45 54:46 54:47 54:48"
"سفید پوش","متاب ٹیڑی",4,"49 50 51","54:45 54:46 54:47 54:48"
"سفید پوش","متاب کی بیوی",1,"51","54:48"
"سفید پوش","ملا اسماعیل",3,"57 58 59","54:61 56:61 57:61"
"سفید پوش","ملّا گھیچری",1,"52","54:51"
"سفید پوش","ملک (دارا کی کہانی)",5,"49 58 59 60","54:44 54:45 54:63 56:63 57:63"
"سفید پوش","ملک سمندر خاں",1,"49","54:44"
"سفید پوش","مندی",2,"52 53","54:51 54:53"
"سفید پوش","ٹو (نر گھوڑا)",3,"55 56 57","54:57 56:57 57:57"
"سفید پوش","پھلا",5,"54 55 56 57","54:54 56:54 56:56 57:56 57:58"
"سفید پوش","چاچا حنفیا",1,"53","54:53"
"سفید پوش","چدی",3,"57 58","54:60 56:60 57:60"
"سفید پوش","کئی رانی (گھوڑی)",1,"62","57:67"
"سفید پوش","کالا بدل (ریچھ)",3,"56 57","54:58 56:58 57:58"
"سفید پوش","کماں",3,"57 58 59","54:61 56:61 57:61"
"سفید پوش","گازی",4,"55 56 57","54:56 56:56 57:56 57:58"
"سفید پوش","گاگو",5,"54 55 56 57","54:54 56:54 56:56 57:56 57:57"
"سفید پوش","گومی",1,"53","54:52"
"سفید پوش","گھینا",3,"57 58","54:60 56:60 57:60"
"سلامتے","سلیمان (کسان)",3,"21 26 71","20:22 31:22 72:70"
"سلامتے","سکندر",3,"74 78","72:76 80:76 80:77"
"سلامتے","سکیراں",8,"24 29 30 31 33 37","20:28 31:28 31:29 31:30 31:32 34:32 34:40 35:40"
"سلامتے","سید کرم شاہ",1,"19","20:18"
"سلامتے","شدین",3,"71 72 76","72:71 72:73 80:73"
"سلامتے","شوقاں (گھوڑی)",4,"71 72 76 80","72:70 72:72 80:72 80:80"
"سلامتے","صاحب زادہ نصیر الدین شاہ",2,"17 18","20:14 20:16"
"سلامتے","صفیہ",3,"20 26","20:21 31:21 31:22"
"سلامتے","ضابطے خاں",2,"38","34:42 35:42"
"سلامتے","غلام علی",2,"17 81","20:14 80:83"
"سلامتے","لالو",2,"74 78","72:77 80:77"
"سلامتے","متاب ٹیڑی",2,"38","34:42 35:42"
"سلامتے","متاب کی بیوی",2,"38 39","34:43 35:43"
"سلامتے","ملا اسماعیل",6,"24 30 38 74 78","20:29 31:29 34:42 35:42 72:76 80:76"
"سلامتے","ملّا گھیچری",3,"24 30","20:29 31:29 31:30"
"سلامتے","ملک (دارا کی کہانی)",11,"39 67 68 69 70 75 79","34:44 35:44 72:63 72:64 72:65 72:66 72:67 72:68 72:69 72:78 80:78"
"سلامتے","ملک سمندر خاں",2,"39","34:44 35:44"
"سلامتے","مندی",6,"24 30 31 33 37","20:29 31:29 31:32 34:32 34:40 35:40"
"سلامتے","منہا یبل",5,"24 30 35 37","20:29 31:29 31:40 34:40 35:40"
"سلامتے","موجو",2,"15 16","20:10 20:12"
"سلامتے","مولو تیلی",5,"22 27 28 29","20:24 31:24 31:25 31:26 31:27"
"سلامتے","نبو میراثی",5,"22 27 28 29","20:24 31:24 31:25 31:26 31:27"
"سلامتے","نوراں",2,"20 26","20:21 31:21"
"سلامتے","نوری کاٹو",2,"72 76","72:72 80:72"
"سلامتے","ٹو (نر گھوڑا)",3,"19 25 30","20:19 20:30 31:30"
"سلامتے","ٹھمکی",2,"15 16","20:10 20:12"
"سلامتے","پھتی",3,"74 78","72:76 80:76 80:77"
"سلامتے","پھلا",3,"36 37 38","31:41 34:41 35:41"
"سلامتے","پھمن",2,"77 81","72:82 80:82"
"سلامتے","پھمن کی نانی",2,"76 80","72:81 80:81"
"سلامتے","چاچا حنفیا",6,"24 29 30 35 37","20:28 31:28 31:30 31:40 34:40 35:40"
"سلامتے","چدی",1,"71","72:71"
"سلامتے","چوہدری تغیرے",3,"71 76 80","72:70 72:80 80:80"
"سلامتے","چوہدری جلال",4,"20 31 32 33","20:20 31:31 34:31 34:33"
"سلامتے","کئی رانی (گھوڑی)",1,"69","72:67"
"سلامتے","کالا بدل (ریچھ)",8,"15 16 19 35 36 37 77 81","20:10 20:12 20:19 31:39 34:39 35:39 72:82 80:82"
"سلامتے","کرملی",1,"19","20:19"
"سلامتے","کرنل صاحب",3,"19 85","20:18 20:19 80:90"
"سلامتے","کماں",4,"74 78 79","72:77 80:77 80:78 80:79"
"سلامتے","گاما",1,"20","20:20"
"سلامتے","گاموں مراثی",7,"19 31 32 33 34 35","20:18 31:31 34:31 34:33 34:34 35:34 35:35"
"سلامتے","گاگو",3,"36 37 38","31:41 34:41 35:41"
"سلامتے","گلو (مراثی کا منڈا)",7,"32 34 35 71 72 76","31:34 34:34 35:34 35:35 72:70 72:72 80:72"
"سلامتے","گھینا",1,"71","72:71"
"سلیمان (کسان)","سکندر",1,"73","70:76"
"سلیمان (کسان)","سکیراں",1,"25","22:28"
"سلیمان (کسان)","سید کرم شاہ",4,"20 102 103","22:18 97:107 98:107 99:107"
"سلیمان (کسان)","شبیر",9,"93 95 96 97 98","92:95 95:95 96:95 96:96 97:96 97:97 98:97 98:98 99:98"
"سلیمان (کسان)","شدین",2,"65 70","70:60 70:71"
"سلیمان (کسان)","شوقاں (گھوڑی)",4,"70 91 92 94","70:70 92:91 92:93 95:93"
"سلیمان (کسان)","صاحب زادہ نصیر الدین شاہ",2,"18 19","22:14 22:16"
"سلیمان (کسان)","صفیہ",2,"21 22","22:21 22:22"
"سلیمان (کسان)","عمری بھرین",6,"97 98 99 100","92:102 95:102 96:102 97:102 98:102 99:102"
"سلیمان (کسان)","غلام علی",2,"18 87","22:14 92:83"
"سلیمان (کسان)","لالو",1,"73","70:77"
"سلیمان (کسان)","ملا اسماعیل",3,"25 65 73","22:29 70:61 70:76"
"سلیمان (کسان)","ملّا گھیچری",1,"25","22:29"
"سلیمان (کسان)","ملک (دارا کی کہانی)",8,"66 67 68 69 74","70:63 70:64 70:65 70:66 70:67 70:68 70:69 70:78"
"سلیمان (کسان)","مندی",1,"25","22:29"
"سلیمان (کسان)","منہا یبل",1,"25","22:29"
"سلیمان (کسان)","موجو",1,"17","22:12"
"سلیمان (کسان)","مولو تیلی",1,"23","22:24"
"سلیمان (کسان)","نبو میراثی",1,"23","22:24"
"سلیمان (کسان)","نور و ماچھی",6,"97 98 99 100","92:102 95:102 96:102 97:102 98:102 99:102"
"سلیمان (کسان)","نوراں",1,"21","22:21"
"سلیمان (کسان)","نوری کاٹو",1,"71","70:72"
"سلیمان (کسان)","ٹو (نر گھوڑا)",2,"20 26","22:19 22:30"
"سلیمان (کسان)","ٹھمکی",1,"17","22:12"
"سلیمان (کسان)","پھتی",1,"73","70:76"
"سلیمان (کسان)","پھمن",11,"87 88 89 90 96 98 99 100","92:82 92:84 92:85 92:87 92:88 92:101 95:101 96:101 97:101 98:101 99:101"
"سلیمان (کسان)","پھمن کی نانی",11,"87 88 89 90 99 100 101","92:82 92:83 92:84 92:85 92:86 92:88 95:104 96:104 97:104 98:104 99:104"
"سلیمان (کسان)","چاچا حنفیا",1,"25","22:28"
"سلیمان (کسان)","چدی",2,"65 70","70:60 70:71"
"سلیمان (کسان)","چوہدری تغیرے",4,"70 92 94","70:70 92:93 95:93 95:94"
"سلیمان (کسان)","چوہدری جلال",2,"21 26","22:20 22:31"
"سلیمان (کسان)","کئی رانی (گھوڑی)",1,"68","70:67"
"سلیمان (کسان)","کالا بدل (ریچھ)",4,"17 20 87 91","22:12 22:19 92:82 92:90"
"سلیمان (کسان)","کرملی",1,"20","22:19"
"سلیمان (کسان)","کرنل صاحب",3,"20 91","22:18 22:19 92:90"
"سلیمان (کسان)","کماں",2,"65 73","70:61 70:77"
"سلیمان (کسان)","گاما",1,"21","22:20"
"سلیمان (کسان)","گاموں مراثی",2,"20 26","22:18 22:31"
"سلیمان (کسان)","گلو (مراثی کا منڈا)",1,"70","70:70"
"سلیمان (کسان)","گھینا",2,"65 70","70:60 70:71"
"سٹین فورڈ (گھوڑا)","سید کرم شاہ",4,"1 3 4","1:1 2:1 2:4 4:4"
"سٹین فورڈ (گھوڑا)","صاحب زادہ نصیر الدین شاہ",1,"9","4:14"
"سٹین فورڈ (گھوڑا)","غلام علی",1,"9","4:14"
"سٹین فورڈ (گھوڑا)","ملا اسماعیل",2,"1","1:1 2:1"
"سٹین فورڈ (گھوڑا)","ملک (دارا کی کہانی)",3,"2 3 4","1:4 2:4 4:4"
"سٹین فورڈ (گھوڑا)","موجو",3,"4 5","1:7 2:7 4:7"
"سٹین فورڈ (گھوڑا)","ٹو (نر گھوڑا)",4,"2 3 4","1:3 2:3 4:3 4:5"
"سٹین فورڈ (گھوڑا)","ٹھمکی",3,"4 5","1:7 2:7 4:7"
"سٹین فورڈ (گھوڑا)","پھلا",3,"2 3","1:3 2:3 4:3"
"سٹین فورڈ (گھوڑا)","کالا بدل (ریچھ)",3,"4 5","1:7 2:7 4:7"
"سٹین فورڈ (گھوڑا)","کرملی",6,"1 2 3 4","1:1 2:1 2:2 4:2 4:3 4:5"
"سٹین فورڈ (گھوڑا)","کرنل صاحب",2,"1","1:1 2:1"
"سٹین فورڈ (گھوڑا)","گاموں مراثی",6,"1 2 3 4","1:1 2:1 2:2 4:2 4:3 4:4"
"سکندر","شدین",2,"73 74","76:71 76:73"
"سکندر","شوقاں (گھوڑی)",4,"73 74 78","76:70 76:72 76:80 77:80"
"سکندر","غلام علی",2,"79 80","76:83 77:83"
"سکندر","لالو",2,"76 77","76:77 77:77"
"سکندر","ملا اسماعیل",2,"76","76:76 77:76"
"سکندر","ملک (دارا کی کہانی)",6,"71 72 77","76:66 76:67 76:68 76:69 76:78 77:78"
"سکندر","نوری کاٹو",1,"74","76:72"
"سکندر","پھتی",3,"76 77","76:76 77:76 77:77"
"سکندر","پھمن",2,"79","76:82 77:82"
"سکندر","پھمن کی نانی",2,"78 79","76:81 77:81"
"سکندر","چدی",1,"73","76:71"
"سکندر","چوہدری تغیرے",3,"73 78","76:70 76:80 77:80"
"سکندر","کئی رانی (گھوڑی)",1,"71","76:67"
"سکندر","کالا بدل (ریچھ)",2,"79","76:82 77:82"
"سکندر","کماں",2,"76 77","76:77 77:77"
"سکندر","گلو (مراثی کا منڈا)",2,"73 74","76:70 76:72"
"سکندر","گھینا",1,"73","76:71"
"سکیراں","سید کرم شاہ",1,"23","28:18"
"سکیراں","شاداں",2,"51 52","51:52 53:52"
"سکیراں","شدین",6,"44 50 51 52 56","40:49 51:49 51:50 51:52 53:52 53:60"
"سکیراں","صفیہ",2,"24 25","28:21 28:22"
"سکیراں","ضابطے خاں",9,"37 41 46 47 48 49","32:42 40:42 51:42 51:43 51:44 51:45 51:46 51:47 51:48"
"سکیراں","متاب ٹیڑی",8,"37 41 46 47 48 49","32:42 40:42 51:42 51:43 51:45 51:46 51:47 51:48"
"سکیراں","متاب کی بیوی",3,"41 47 49","40:43 51:43 51:48"
"سکیراں","ملا اسماعیل",8,"28 29 37 41 46 56 57","28:29 29:29 30:29 32:42 40:42 51:42 51:61 53:61"
"سکیراں","ملّا گھیچری",7,"28 29 30 31 51 52","28:29 29:29 30:29 30:30 32:30 51:51 53:51"
"سکیراں","ملک (دارا کی کہانی)",4,"42 47 48 58","40:44 51:44 51:45 53:63"
"سکیراں","ملک سمندر خاں",2,"42 47","40:44 51:44"
"سکیراں","مندی",10,"28 29 31 32 36 40 51 52 53","28:29 29:29 30:29 30:32 32:32 40:32 40:40 51:51 53:51 53:53"
"سکیراں","منہا یبل",6,"28 29 35 36 40","28:29 29:29 30:29 30:40 32:40 40:40"
"سکیراں","مولو تیلی",4,"26 27","28:24 28:25 28:26 28:27"
"سکیراں","نبو میراثی",4,"26 27","28:24 28:25 28:26 28:27"
"سکیراں","نوراں",1,"24","28:21"
"سکیراں","ٹو (نر گھوڑا)",7,"23 29 30 31 54 55","28:19 28:30 29:30 30:30 32:30 51:57 53:57"
"سکیراں","پھلا",5,"36 40 46 52 53","32:41 40:41 51:41 51:54 53:54"
"سکیراں","چاچا حنفیا",9,"28 29 30 31 36 40 52 53","28:28 29:28 29:30 30:30 32:30 32:40 40:40 51:53 53:53"
"سکیراں","چدی",2,"55 56","51:60 53:60"
"سکیراں","چوہدری جلال",7,"24 29 30 31 32 36","28:20 28:31 29:31 30:31 32:31 32:33 40:33"
"سکیراں","کالا بدل (ریچھ)",7,"23 34 35 39 54 55","28:19 29:39 30:39 32:39 40:39 51:58 53:58"
"سکیراں","کرملی",1,"23","28:19"
"سکیراں","کرنل صاحب",2,"23","28:18 28:19"
"سکیراں","کماں",2,"56 57","51:61 53:61"
"سکیراں","گازی",2,"53 54","51:56 53:56"
"سکیراں","گاما",1,"24","28:20"
"سکیراں","گاموں مراثی",9,"23 29 30 31 32 36 37","28:18 28:31 29:31 30:31 32:31 32:33 40:33 40:34 40:35"
"سکیراں","گاگو",5,"36 40 46 52 53","32:41 40:41 51:41 51:54 53:54"
"سکیراں","گلو (مراثی کا منڈا)",6,"31 32 33 37","28:34 29:34 30:34 32:34 40:34 40:35"
"سکیراں","گومی",2,"51 52","51:52 53:52"
"سکیراں","گھینا",2,"55 56","51:60 53:60"
"سید کرم شاہ","شبیر",2,"102","107:97 107:98"
"سید کرم شاہ","صاحب زادہ نصیر الدین شاہ",5,"9 10 16 17","4:14 5:14 6:14 18:14 18:16"
"سید کرم شاہ","صفیہ",1,"19","18:21"
"سید کرم شاہ","عمری بھرین",1,"104","107:102"
"سید کرم شاہ","غفورے ڈرائیور",1,"108","107:110"
"سید کرم شاہ","غلام علی",4,"9 10 16","4:14 5:14 6:14 18:14"
"سید کرم شاہ","ملا اسماعیل",2,"1 2","1:1 4:1"
"سید کرم شاہ","ملک (دارا کی کہانی)",3,"2 4","1:4 4:4 5:4"
"سید کرم شاہ","موجو",8,"4 5 6 13 14 15","1:7 4:7 5:7 6:7 18:8 18:9 18:10 18:12"
"سید کرم شاہ","مولو تیلی",1,"21","18:24"
"سید کرم شاہ","نبو میراثی",1,"21","18:24"
"سید کرم شاہ","نور و ماچھی",2,"104 105","107:102 107:103"
"سید کرم شاہ","نوراں",1,"19","18:21"
"سید کرم شاہ","ٹو (نر گھوڑا)",6,"2 3 4 5 18","1:3 4:3 4:5 5:5 6:5 18:19"
"سید کرم شاہ","ٹھمکی",8,"4 5 6 13 14 15","1:7 4:7 5:7 6:7 18:8 18:9 18:10 18:12"
"سید کرم شاہ","پھلا",2,"2 3","1:3 4:3"
"سید کرم شاہ","پھمن",3,"104 108","107:101 107:102 107:110"
"سید کرم شاہ","پھمن کی نانی",2,"105 106","107:104 107:105"
"سید کرم شاہ","چاچا حنفیا",1,"23","18:28"
"سید کرم شاہ","چوہدری جلال",1,"19","18:20"
"سید کرم شاہ","کالا بدل (ریچھ)",9,"4 5 6 13 14 15 18","1:7 4:7 5:7 6:7 18:8 18:9 18:10 18:12 18:19"
"سید کرم شاہ","کرملی",8,"1 2 3 4 5 18","1:1 4:1 4:2 4:3 4:5 5:5 6:5 18:19"
"سید کرم شاہ","کرنل صاحب",3,"1 2 18","1:1 4:1 18:18"
"سید کرم شاہ","گاما",1,"19","18:20"
"سید کرم شاہ","گاموں مراثی",9,"1 2 3 4 5 18","1:1 4:1 4:2 4:3 4:4 5:4 5:5 6:5 18:18"
"شاداں","شدین",3,"50 51 52","52:49 52:50 52:52"
"شاداں","ضابطے خاں",7,"47 48 49 50","52:42 52:43 52:44 52:45 52:46 52:47 52:48"
"شاداں","متاب ٹیڑی",6,"47 48 49 50","52:42 52:43 52:45 52:46 52:47 52:48"
"شاداں","متاب کی بیوی",2,"47 50","52:43 52:48"
"شاداں","ملا اسماعیل",2,"47 56","52:42 52:61"
"شاداں","ملّا گھیچری",1,"51","52:51"
"شاداں","ملک (دارا کی کہانی)",2,"48","52:44 52:45"
"شاداں","ملک سمندر خاں",1,"48","52:44"
"شاداں","مندی",2,"51 52","52:51 52:53"
"شاداں","ٹو (نر گھوڑا)",1,"54","52:57"
"شاداں","پھلا",1,"53","52:54"
"شاداں","چاچا حنفیا",1,"52","52:53"
"شاداں","چدی",1,"56","52:60"
"شاداں","کالا بدل (ریچھ)",1,"55","52:58"
"شاداں","کماں",1,"56","52:61"
"شاداں","گازی",1,"54","52:56"
"شاداں","گاگو",1,"53","52:54"
"شاداں","گومی",1,"52","52:52"
"شاداں","گھینا",1,"56","52:60"
"شبیر","شوقاں (گھوڑی)",2,"93 94","95:91 95:93"
"شبیر","عمری بھرین",4,"98 99 100","95:102 96:102 97:102 98:102"
"شبیر","نور و ماچھی",4,"98 99 100","95:102 96:102 97:102 98:102"
"شبیر","پھمن",7,"90 91 98 99","95:85 95:87 95:88 95:101 96:101 97:101 98:101"
"شبیر","پھمن کی نانی",7,"90 91 99 100 101","95:85 95:86 95:88 95:104 96:104 97:104 98:104"
"شبیر","چوہدری تغیرے",2,"94","95:93 95:94"
"شبیر","کالا بدل (ریچھ)",1,"92","95:90"
"شبیر","کرنل صاحب",1,"92","95:90"
"شدین","شوقاں (گھوڑی)",5,"65 70 71 72 76","60:70 71:70 71:72 73:72 73:80"
"شدین","ضابطے خاں",7,"45 46 47 48","49:42 49:43 49:44 49:45 49:46 49:47 49:48"
"شدین","غلام علی",1,"78","73:83"
"شدین","لالو",2,"74 75","71:77 73:77"
"شدین","متاب ٹیڑی",6,"45 46 47 48","49:42 49:43 49:45 49:46 49:47 49:48"
