Character_A,Character_B,Weight,Pages(centers),Pairs(pa:pb)
"ضابطے خاں","متاب ٹیڑی",12,"42 43 44 45 46 47 48","42:42 43:42 43:43 44:43 44:45 45:45 46:45 46:46 47:46 47:47 48:47 48:48"
"ضابطے خاں","متاب کی بیوی",8,"42 43 46 47 48","42:43 43:43 44:43 44:48 45:48 46:48 47:48 48:48"
"ضابطے خاں","ملا اسماعیل",2,"42","42:42 43:42"
"ضابطے خاں","ملّا گھیچری",3,"48 49","46:51 47:51 48:51"
"ضابطے خاں","ملک (دارا کی کہانی)",6,"43 44 45","42:44 43:44 44:44 45:44 45:45 46:45"
"ضابطے خاں","ملک سمندر خاں",4,"43 44","42:44 43:44 44:44 45:44"
"ضابطے خاں","مندی",4,"41 48 49","42:40 46:51 47:51 48:51"
"ضابطے خاں","منہا یبل",1,"41","42:40"
"ضابطے خاں","پھلا",1,"41","42:41"
"ضابطے خاں","چاچا حنفیا",2,"41 50","42:40 48:53"
"ضابطے خاں","کالا بدل (ریچھ)",1,"40","42:39"
"ضابطے خاں","گاگو",1,"41","42:41"
"ضابطے خاں","گومی",2,"49 50","47:52 48:52"
"عمری بھرین","نور و ماچھی",1,"102","102:102"
"عمری بھرین","پھمن",2,"101 102","102:101 102:102"
"عمری بھرین","پھمن کی نانی",1,"103","102:104"
"غفورے ڈرائیور","پھمن",2,"110","110:110 111:110"
"غفورے ڈرائیور","پھمن کی نانی",1,"107","110:105"
"غلام علی","ملک (دارا کی کہانی)",1,"80","83:78"
"غلام علی","موجو",3,"11 12 13","14:9 14:10 14:12"
"غلام علی","ٹو (نر گھوڑا)",1,"16","14:19"
"غلام علی","ٹھمکی",3,"11 12 13","14:9 14:10 14:12"
"غلام علی","پھمن",2,"82 83","83:82 83:84"
"غلام علی","پھمن کی نانی",3,"82 83","83:81 83:82 83:83"
"غلام علی","چوہدری تغیرے",1,"81","83:80"
"غلام علی","کالا بدل (ریچھ)",5,"11 12 13 16 82","14:9 14:10 14:12 14:19 83:82"
"غلام علی","کرملی",1,"16","14:19"
"غلام علی","کرنل صاحب",1,"16","14:18"
"غلام علی","کماں",2,"80 81","83:78 83:79"
"غلام علی","گاموں مراثی",1,"16","14:18"
"لالو","ملا اسماعیل",1,"76","77:76"
"لالو","ملک (دارا کی کہانی)",1,"77","77:78"
"لالو","نوری کاٹو",1,"74","77:72"
"لالو","پھتی",2,"76 77","77:76 77:77"
"لالو","پھمن",1,"79","77:82"
"لالو","پھمن کی نانی",1,"79","77:81"
"لالو","چوہدری تغیرے",1,"78","77:80"
"لالو","کالا بدل (ریچھ)",1,"79","77:82"
"لالو","کماں",1,"77","77:77"
"لالو","گلو (مراثی کا منڈا)",1,"74","77:72"
"متاب ٹیڑی","متاب کی بیوی",7,"42 43 44 46 47 48","42:43 43:43 45:43 45:48 46:48 47:48 48:48"
"متاب ٹیڑی","ملا اسماعیل",2,"42","42:42 43:42"
"متاب ٹیڑی","ملّا گھیچری",3,"48 49","46:51 47:51 48:51"
"متاب ٹیڑی","ملک (دارا کی کہانی)",5,"43 44 45","42:44 43:44 45:44 45:45 46:45"
"متاب ٹیڑی","ملک سمندر خاں",3,"43 44","42:44 43:44 45:44"
"متاب ٹیڑی","مندی",4,"41 48 49","42:40 46:51 47:51 48:51"
"متاب ٹیڑی","منہا یبل",1,"41","42:40"
"متاب ٹیڑی","پھلا",1,"41","42:41"
"متاب ٹیڑی","چاچا حنفیا",2,"41 50","42:40 48:53"
"متاب ٹیڑی","کالا بدل (ریچھ)",1,"40","42:39"
"متاب ٹیڑی","گاگو",1,"41","42:41"
"متاب ٹیڑی","گومی",2,"49 50","47:52 48:52"
"متاب کی بیوی","ملا اسماعیل",1,"42","43:42"
"متاب کی بیوی","ملّا گھیچری",1,"49","48:51"
"متاب کی بیوی","ملک (دارا کی کہانی)",3,"43 46","43:44 48:44 48:45"
"متاب کی بیوی","ملک سمندر خاں",2,"43 46","43:44 48:44"
"متاب کی بیوی","مندی",2,"41 49","43:40 48:51"
"متاب کی بیوی","منہا یبل",1,"41","43:40"
"متاب کی بیوی","پھلا",1,"42","43:41"
"متاب کی بیوی","چاچا حنفیا",2,"41 50","43:40 48:53"
"متاب کی بیوی","کالا بدل (ریچھ)",1,"41","43:39"
"متاب کی بیوی","گاگو",1,"42","43:41"
"متاب کی بیوی","گومی",1,"50","48:52"
"ملا اسماعیل","ملّا گھیچری",1,"29","29:29"
"ملا اسماعیل","ملک (دارا کی کہانی)",4,"2 43 62 77","1:4 42:44 61:63 76:78"
"ملا اسماعیل","ملک سمندر خاں",1,"43","42:44"
"ملا اسماعیل","مندی",2,"29 41","29:29 42:40"
"ملا اسماعیل","منہا یبل",2,"29 41","29:29 42:40"
"ملا اسماعیل","مولو تیلی",4,"26 27 28","29:24 29:25 29:26 29:27"
"ملا اسماعیل","نبو میراثی",4,"26 27 28","29:24 29:25 29:26 29:27"
"ملا اسماعیل","نوری کاٹو",1,"74","76:72"
"ملا اسماعیل","ٹو (نر گھوڑا)",3,"2 29 59","1:3 29:30 61:57"
"ملا اسماعیل","پھتی",1,"76","76:76"
"ملا اسماعیل","پھلا",5,"2 41 58 59 60","1:3 42:41 61:56 61:58 61:59"
"ملا اسماعیل","پھمن کی نانی",1,"78","76:81"
"ملا اسماعیل","چاچا حنفیا",3,"28 29 41","29:28 29:30 42:40"
"ملا اسماعیل","چدی",2,"60 73","61:60 76:71"
"ملا اسماعیل","چوہدری تغیرے",1,"78","76:80"
"ملا اسماعیل","چوہدری جلال",1,"30","29:31"
"ملا اسماعیل","کالا بدل (ریچھ)",2,"40 59","42:39 61:58"
"ملا اسماعیل","کرملی",1,"1","1:1"
"ملا اسماعیل","کرنل صاحب",1,"1","1:1"
"ملا اسماعیل","کماں",2,"61 76","61:61 76:77"
"ملا اسماعیل","گازی",2,"58 59","61:56 61:58"
"ملا اسماعیل","گاموں مراثی",2,"1 30","1:1 29:31"
"ملا اسماعیل","گاگو",5,"41 58 59 60","42:41 61:56 61:57 61:58 61:59"
"ملا اسماعیل","گلو (مراثی کا منڈا)",2,"31 74","29:34 76:72"
"ملا اسماعیل","گھینا",2,"60 73","61:60 76:71"
"ملّا گھیچری","مندی",4,"29 31 51","29:29 30:29 30:32 51:51"
"ملّا گھیچری","منہا یبل",2,"29","29:29 30:29"
"ملّا گھیچری","مولو تیلی",4,"26 27 28","29:24 29:25 29:26 29:27"
"ملّا گھیچری","نبو میراثی",4,"26 27 28","29:24 29:25 29:26 29:27"
"ملّا گھیچری","ٹو (نر گھوڑا)",2,"29 30","29:30 30:30"
"ملّا گھیچری","پھلا",1,"52","51:54"
"ملّا گھیچری","چاچا حنفیا",4,"28 29 30 52","29:28 29:30 30:30 51:53"
"ملّا گھیچری","چوہدری جلال",2,"30","29:31 30:31"
"ملّا گھیچری","گازی",1,"53","51:56"
"ملّا گھیچری","گاموں مراثی",2,"30","29:31 30:31"
"ملّا گھیچری","گاگو",1,"52","51:54"
"ملّا گھیچری","گلو (مراثی کا منڈا)",2,"31 32","29:34 30:34"
"ملّا گھیچری","گومی",1,"51","51:52"
"ملک (دارا کی کہانی)","ملک سمندر خاں",2,"44","44:44 45:44"
"ملک (دارا کی کہانی)","مندی",1,"42","44:40"
"ملک (دارا کی کہانی)","منہا یبل",1,"42","44:40"
"ملک (دارا کی کہانی)","موجو",1,"5","4:7"
"ملک (دارا کی کہانی)","نوری کاٹو",3,"69 70","67:72 68:72 69:72"
"ملک (دارا کی کہانی)","ٹو (نر گھوڑا)",2,"3 4","4:3 4:5"
"ملک (دارا کی کہانی)","ٹھمکی",1,"5","4:7"
"ملک (دارا کی کہانی)","پھتی",2,"77","78:76 78:77"
"ملک (دارا کی کہانی)","پھلا",4,"3 42 60 61","4:3 44:41 63:58 63:59"
"ملک (دارا کی کہانی)","پھمن",1,"80","78:82"
"ملک (دارا کی کہانی)","پھمن کی نانی",1,"79","78:81"
"ملک (دارا کی کہانی)","چاچا حنفیا",1,"42","44:40"
"ملک (دارا کی کہانی)","چدی",5,"61 68 69 70","63:60 66:71 67:71 68:71 69:71"
"ملک (دارا کی کہانی)","چوہدری تغیرے",6,"67 68 69 79","65:70 66:70 67:70 68:70 69:70 78:80"
"ملک (دارا کی کہانی)","کئی رانی (گھوڑی)",6,"65 66 67","63:67 64:67 65:67 66:67 67:67 68:67"
"ملک (دارا کی کہانی)","کالا بدل (ریچھ)",4,"5 41 60 80","4:7 44:39 63:58 78:82"
"ملک (دارا کی کہانی)","کرملی",4,"2 3 4","4:1 4:2 4:3 4:5"
"ملک (دارا کی کہانی)","کرنل صاحب",1,"2","4:1"
"ملک (دارا کی کہانی)","کماں",3,"62 77 78","63:61 78:77 78:78"
"ملک (دارا کی کہانی)","گازی",1,"60","63:58"
"ملک (دارا کی کہانی)","گاموں مراثی",4,"2 3 4","4:1 4:2 4:3 4:4"
"ملک (دارا کی کہانی)","گاگو",3,"42 60 61","44:41 63:58 63:59"
"ملک (دارا کی کہانی)","گلو (مراثی کا منڈا)",5,"67 68 69","65:70 66:70 67:70 68:70 69:70"
"ملک (دارا کی کہانی)","گھینا",5,"61 68 69 70","63:60 66:71 67:71 68:71 69:71"
"ملک سمندر خاں","مندی",1,"42","44:40"
"ملک سمندر خاں","منہا یبل",1,"42","44:40"
"ملک سمندر خاں","پھلا",1,"42","44:41"
"ملک سمندر خاں","چاچا حنفیا",1,"42","44:40"
"ملک سمندر خاں","کالا بدل (ریچھ)",1,"41","44:39"
"ملک سمندر خاں","گاگو",1,"42","44:41"
"مندی","منہا یبل",3,"29 30 40","29:29 32:29 40:40"
"مندی","مولو تیلی",4,"26 27 28","29:24 29:25 29:26 29:27"
"مندی","نبو میراثی",4,"26 27 28","29:24 29:25 29:26 29:27"
"مندی","ٹو (نر گھوڑا)",3,"29 31 55","29:30 32:30 53:57"
"مندی","پھلا",3,"40 52 53","40:41 51:54 53:54"
"مندی","چاچا حنفیا",6,"28 29 31 40 52 53","29:28 29:30 32:30 40:40 51:53 53:53"
"مندی","چوہدری جلال",3,"30 31 32","29:31 32:31 32:33"
"مندی","کالا بدل (ریچھ)",2,"39 55","40:39 53:58"
"مندی","گازی",2,"53 54","51:56 53:56"
"مندی","گاموں مراثی",4,"30 31 32 37","29:31 32:31 32:33 40:35"
"مندی","گاگو",3,"40 52 53","40:41 51:54 53:54"
"مندی","گلو (مراثی کا منڈا)",3,"31 33 37","29:34 32:34 40:35"
"مندی","گومی",2,"51 52","51:52 53:52"
"منہا یبل","مولو تیلی",4,"26 27 28","29:24 29:25 29:26 29:27"
"منہا یبل","نبو میراثی",4,"26 27 28","29:24 29:25 29:26 29:27"
"منہا یبل","ٹو (نر گھوڑا)",1,"29","29:30"
"منہا یبل","پھلا",1,"40","40:41"
"منہا یبل","چاچا حنفیا",3,"28 29 40","29:28 29:30 40:40"
"منہا یبل","چوہدری جلال",1,"30","29:31"
"منہا یبل","کالا بدل (ریچھ)",1,"39","40:39"
"منہا یبل","گاموں مراثی",2,"30 37","29:31 40:35"
"منہا یبل","گاگو",1,"40","40:41"
"منہا یبل","گلو (مراثی کا منڈا)",2,"31 37","29:34 40:35"
"موجو","ٹو (نر گھوڑا)",2,"5 6","7:3 7:5"
"موجو","ٹھمکی",9,"7 8 9 10 11 12","7:7 8:7 8:8 9:8 9:9 10:9 10:10 12:10 12:12"
"موجو","پھلا",1,"5","7:3"
"موجو","کالا بدل (ریچھ)",9,"7 8 9 10 11 12","7:7 8:7 8:8 9:8 9:9 10:9 10:10 12:10 12:12"
"موجو","کرملی",3,"4 5 6","7:2 7:3 7:5"
"موجو","گاموں مراثی",4,"4 5 6","7:2 7:3 7:4 7:5"
"مولو تیلی","نبو میراثی",7,"24 25 26 27","24:24 25:24 25:25 26:25 26:26 27:26 27:27"
"مولو تیلی","نوراں",1,"22","24:21"
"مولو تیلی","ٹو (نر گھوڑا)",4,"21 27 28","24:19 25:30 26:30 27:30"
"مولو تیلی","چاچا حنفیا",4,"26 27","24:28 25:28 26:28 27:28"
"مولو تیلی","چوہدری جلال",3,"22 28 29","24:20 26:31 27:31"
"مولو تیلی","کالا بدل (ریچھ)",1,"21","24:19"
"مولو تیلی","کرملی",1,"21","24:19"
"مولو تیلی","کرنل صاحب",1,"21","24:19"
"مولو تیلی","گاما",1,"22","24:20"
"مولو تیلی","گاموں مراثی",2,"28 29","26:31 27:31"
"نبو میراثی","نوراں",1,"22","24:21"
"نبو میراثی","ٹو (نر گھوڑا)",4,"21 27 28","24:19 25:30 26:30 27:30"
"نبو میراثی","چاچا حنفیا",4,"26 27","24:28 25:28 26:28 27:28"
"نبو میراثی","چوہدری جلال",3,"22 28 29","24:20 26:31 27:31"
"نبو میراثی","کالا بدل (ریچھ)",1,"21","24:19"
"نبو میراثی","کرملی",1,"21","24:19"
"نبو میراثی","کرنل صاحب",1,"21","24:19"
"نبو میراثی","گاما",1,"22","24:20"
"نبو میراثی","گاموں مراثی",2,"28 29","26:31 27:31"
"نور و ماچھی","پھمن",3,"101 102","102:101 102:102 103:102"
"نور و ماچھی","پھمن کی نانی",2,"103","102:104 103:104"
"نوراں","ٹو (نر گھوڑا)",1,"20","21:19"
"نوراں","چوہدری جلال",1,"20","21:20"
"نوراں","کالا بدل (ریچھ)",1,"20","21:19"
"نوراں","کرملی",1,"20","21:19"
"نوراں","کرنل صاحب",2,"19 20","21:18 21:19"
"نوراں","گاما",1,"20","21:20"
"نوراں","گاموں مراثی",1,"19","21:18"
"نوری کاٹو","پھتی",1,"74","72:76"
"نوری کاٹو","چدی",1,"71","72:71"
"نوری کاٹو","چوہدری تغیرے",1,"71","72:70"
"نوری کاٹو","کئی رانی (گھوڑی)",1,"69","72:67"
"نوری کاٹو","کماں",1,"74","72:77"
"نوری کاٹو","گلو (مراثی کا منڈا)",2,"71 72","72:70 72:72"
"نوری کاٹو","گھینا",1,"71","72:71"
"ٹو (نر گھوڑا)","ٹھمکی",2,"5 6","3:7 5:7"
"ٹو (نر گھوڑا)","پھلا",5,"3 4 55 56 57","3:3 5:3 57:54 57:56 57:58"
"ٹو (نر گھوڑا)","چاچا حنفیا",3,"29 30 55","30:28 30:30 57:53"
"ٹو (نر گھوڑا)","چدی",1,"58","57:60"
"ٹو (نر گھوڑا)","چوہدری جلال",2,"19 30","19:20 30:31"
"ٹو (نر گھوڑا)","کالا بدل (ریچھ)",4,"5 6 19 57","3:7 5:7 19:19 57:58"
"ٹو (نر گھوڑا)","کرملی",6,"2 3 4 5 19","3:1 3:2 3:3 5:3 5:5 19:19"
"ٹو (نر گھوڑا)","کرنل صاحب",3,"2 18 19","3:1 19:18 19:19"
"ٹو (نر گھوڑا)","کماں",1,"59","57:61"
"ٹو (نر گھوڑا)","گازی",2,"56 57","57:56 57:58"
"ٹو (نر گھوڑا)","گاما",1,"19","19:20"
"ٹو (نر گھوڑا)","گاموں مراثی",8,"2 3 4 5 18 30","3:1 3:2 3:3 5:3 5:4 5:5 19:18 30:31"
"ٹو (نر گھوڑا)","گاگو",3,"55 56 57","57:54 57:56 57:57"
"ٹو (نر گھوڑا)","گلو (مراثی کا منڈا)",1,"32","30:34"
"ٹو (نر گھوڑا)","گومی",1,"54","57:52"
"ٹو (نر گھوڑا)","گھینا",1,"58","57:60"
"ٹھمکی","پھلا",1,"5","7:3"
"ٹھمکی","کالا بدل (ریچھ)",9,"7 8 9 10 11 12","7:7 8:7 8:8 9:8 9:9 10:9 10:10 12:10 12:12"
"ٹھمکی","کرملی",3,"4 5 6","7:2 7:3 7:5"
"ٹھمکی","گاموں مراثی",4,"4 5 6","7:2 7:3 7:4 7:5"
"پھتی","پھمن",1,"79","77:82"
"پھتی","پھمن کی نانی",2,"78 79","76:81 77:81"
"پھتی","چدی",1,"73","76:71"
"پھتی","چوہدری تغیرے",2,"78","76:80 77:80"
"پھتی","کالا بدل (ریچھ)",1,"79","77:82"
"پھتی","کماں",2,"76 77","76:77 77:77"
"پھتی","گلو (مراثی کا منڈا)",1,"74","76:72"
"پھتی","گھینا",1,"73","76:71"
"پھلا","چاچا حنفیا",2,"40 53","41:40 54:53"
"پھلا","چدی",3,"58 59","56:60 58:60 59:60"
"پھلا","کالا بدل (ریچھ)",6,"5 40 56 57 58","3:7 41:39 54:58 56:58 58:58 59:58"
"پھلا","کرملی",3,"2 3","3:1 3:2 3:3"
"پھلا","کرنل صاحب",1,"2","3:1"
"پھلا","کماں",3,"58 59 60","56:61 58:61 59:61"
"پھلا","گازی",5,"55 56 57 58","54:56 56:56 58:56 58:58 59:58"
"پھلا","گاموں مراثی",3,"2 3","3:1 3:2 3:3"
"پھلا","گاگو",9,"41 54 55 56 57 58 59","41:41 54:54 56:54 56:56 58:56 58:57 58:58 59:58 59:59"
"پھلا","گومی",1,"53","54:52"
"پھلا","گھینا",3,"58 59","56:60 58:60 59:60"
"پھمن","پھمن کی نانی",14,"81 82 83 84 85 86 87 88 102 103 107","82:81 82:82 84:82 84:83 84:84 85:84 85:85 87:85 87:86 87:88 88:88 101:104 102:104 110:105"
"پھمن","چوہدری تغیرے",2,"81 90","82:80 88:93"
"پھمن","کالا بدل (ریچھ)",5,"82 83 87 88 89","82:82 84:82 85:90 87:90 88:90"
"پھمن","کرنل صاحب",3,"87 88 89","85:90 87:90 88:90"
"پھمن","کماں",3,"79 80","82:77 82:78 82:79"
"پھمن کی نانی","چوہدری تغیرے",2,"80 90","81:80 88:93"
"پھمن کی نانی","کالا بدل (ریچھ)",6,"81 82 87 88 89","81:82 82:82 83:82 85:90 86:90 88:90"
"پھمن کی نانی","کرنل صاحب",3,"87 88 89","85:90 86:90 88:90"
"پھمن کی نانی","کماں",3,"79 80","81:77 81:78 81:79"
"چاچا حنفیا","چوہدری جلال",2,"29 30","28:31 30:31"
"چاچا حنفیا","کالا بدل (ریچھ)",2,"39 55","40:39 53:58"
"چاچا حنفیا","گازی",1,"54","53:56"
"چاچا حنفیا","گاموں مراثی",3,"29 30 37","28:31 30:31 40:35"
"چاچا حنفیا","گاگو",2,"40 53","40:41 53:54"
"چاچا حنفیا","گلو (مراثی کا منڈا)",2,"32 37","30:34 40:35"
"چاچا حنفیا","گومی",1,"52","53:52"
"چدی","چوہدری تغیرے",1,"70","71:70"
"چدی","کئی رانی (گھوڑی)",1,"69","71:67"
"چدی","کالا بدل (ریچھ)",1,"59","60:58"
"چدی","کماں",1,"60","60:61"
"چدی","گازی",2,"58 59","60:56 60:58"
"چدی","گاگو",4,"58 59","60:56 60:57 60:58 60:59"
"چدی","گلو (مراثی کا منڈا)",2,"70 71","71:70 71:72"
"چدی","گھینا",2,"60 71","60:60 71:71"
"چوہدری تغیرے","کئی رانی (گھوڑی)",1,"68","70:67"
"چوہدری تغیرے","کالا بدل (ریچھ)",2,"81 91","80:82 93:90"
"چوہدری تغیرے","کرنل صاحب",1,"91","93:90"
"چوہدری تغیرے","کماں",3,"78 79","80:77 80:78 80:79"
"چوہدری تغیرے","گلو (مراثی کا منڈا)",1,"70","70:70"
"چوہدری تغیرے","گھینا",1,"70","70:71"
"چوہدری جلال","کالا بدل (ریچھ)",1,"19","20:19"
"چوہدری جلال","کرملی",1,"19","20:19"
"چوہدری جلال","کرنل صاحب",2,"19","20:18 20:19"
"چوہدری جلال","گاما",1,"20","20:20"
"چوہدری جلال","گاموں مراثی",4,"19 31 32 33","20:18 31:31 33:31 33:33"
"چوہدری جلال","گلو (مراثی کا منڈا)",2,"32 33","31:34 33:34"
"کئی رانی (گھوڑی)","گلو (مراثی کا منڈا)",1,"68","67:70"
"کئی رانی (گھوڑی)","گھینا",1,"69","67:71"
"کالا بدل (ریچھ)","کرملی",4,"4 5 6 19","7:2 7:3 7:5 19:19"
"کالا بدل (ریچھ)","کرنل صاحب",3,"18 19 90","19:18 19:19 90:90"
"کالا بدل (ریچھ)","کماں",4,"59 79 80","58:61 82:77 82:78 82:79"
"کالا بدل (ریچھ)","گازی",2,"57 58","58:56 58:58"
"کالا بدل (ریچھ)","گاما",1,"19","19:20"
"کالا بدل (ریچھ)","گاموں مراثی",7,"4 5 6 18 36 37","7:2 7:3 7:4 7:5 19:18 39:34 39:35"
"کالا بدل (ریچھ)","گاگو",5,"40 56 57 58","39:41 58:54 58:56 58:57 58:58"
"کالا بدل (ریچھ)","گلو (مراثی کا منڈا)",2,"36 37","39:34 39:35"
"کالا بدل (ریچھ)","گھینا",1,"59","58:60"
"کرملی","کرنل صاحب",4,"1 18 19","1:1 2:1 19:18 19:19"
"کرملی","گاما",1,"19","19:20"
"کرملی","گاموں مراثی",9,"1 2 3 4 5 18","1:1 2:1 2:2 3:2 3:3 5:3 5:4 5:5 19:18"
"کرنل صاحب","گاما",2,"19","18:20 19:20"
"کرنل صاحب","گاموں مراثی",3,"1 18","1:1 18:18 19:18"
"کماں","گازی",2,"58 59","61:56 61:58"
"کماں","گاگو",4,"58 59 60","61:56 61:57 61:58 61:59"
"کماں","گلو (مراثی کا منڈا)",1,"74","77:72"
"کماں","گھینا",1,"60","61:60"
"گازی","گاگو",5,"55 56 57 58","56:54 56:56 58:56 58:57 58:58"
"گازی","گومی",1,"54","56:52"
"گازی","گھینا",2,"58 59","56:60 58:60"
"گاما","گاموں مراثی",1,"19","20:18"
"گاموں مراثی","گلو (مراثی کا منڈا)",5,"32 33 34 35","31:34 33:34 34:34 35:34 35:35"
"گاگو","گومی",1,"53","54:52"
"گاگو","گھینا",4,"58 59","56:60 57:60 58:60 59:60"
"گلو (مراثی کا منڈا)","گھینا",2,"70 71","70:71 72:71"
